datum,vakcina,kraj_nuts_kod,kraj_nazev,vekova_skupina,prvnich_davek,druhych_davek,celkem_davek
2021-02-12,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",18-24,1,0,1
2021-02-12,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",30-34,2,0,2
2021-02-12,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",35-39,1,0,1
2021-02-12,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",40-44,2,0,2
2021-02-12,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",45-49,1,0,1
2021-02-12,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",50-54,1,0,1
2021-02-12,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",55-59,1,0,1
2021-02-12,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",60-64,1,0,1
2021-02-12,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",70-74,2,0,2
2021-02-12,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",75-79,3,0,3
2021-02-12,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",80+,70,0,70
2021-02-12,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",18-24,1,0,1
2021-02-12,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",25-29,3,0,3
2021-02-12,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",30-34,3,0,3
2021-02-12,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",35-39,6,0,6
2021-02-12,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",40-44,24,0,24
2021-02-12,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",45-49,24,0,24
2021-02-12,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",50-54,20,0,20
2021-02-12,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",55-59,25,0,25
2021-02-12,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",60-64,21,0,21
2021-02-12,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",65-69,13,0,13
2021-02-12,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",70-74,25,0,25
2021-02-12,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",75-79,43,0,43
2021-02-12,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",80+,142,0,142
2021-02-12,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",18-24,1,0,1
2021-02-12,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",40-44,2,0,2
2021-02-12,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",45-49,2,0,2
2021-02-12,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",60-64,2,0,2
2021-02-12,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",65-69,1,0,1
2021-02-12,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",70-74,16,0,16
2021-02-12,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",75-79,12,0,12
2021-02-12,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",80+,60,0,60
2021-02-12,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",18-24,1,0,1
2021-02-12,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",25-29,3,0,3
2021-02-12,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",30-34,2,0,2
2021-02-12,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",35-39,2,0,2
2021-02-12,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",40-44,2,0,2
2021-02-12,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",45-49,4,0,4
2021-02-12,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",50-54,2,0,2
2021-02-12,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",55-59,7,0,7
2021-02-12,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",60-64,5,0,5
2021-02-12,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",65-69,6,0,6
2021-02-12,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",70-74,17,0,17
2021-02-12,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",75-79,6,0,6
2021-02-12,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",80+,97,0,97
2021-02-12,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",18-24,7,0,7
2021-02-12,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",25-29,6,0,6
2021-02-12,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",30-34,10,0,10
2021-02-12,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",35-39,15,0,15
2021-02-12,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",40-44,30,0,30
2021-02-12,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",45-49,37,0,37
2021-02-12,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",50-54,25,0,25
2021-02-12,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",55-59,42,0,42
2021-02-12,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",60-64,11,0,11
2021-02-12,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",65-69,6,0,6
2021-02-12,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",70-74,5,0,5
2021-02-12,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",75-79,10,0,10
2021-02-12,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",80+,15,0,15
2021-02-12,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",18-24,1,0,1
2021-02-12,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",30-34,3,0,3
2021-02-12,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",35-39,2,0,2
2021-02-12,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",45-49,4,0,4
2021-02-12,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",50-54,3,0,3
2021-02-12,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",55-59,2,0,2
2021-02-12,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",60-64,6,0,6
2021-02-12,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",65-69,7,0,7
2021-02-12,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",70-74,13,0,13
2021-02-12,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",75-79,27,0,27
2021-02-12,"COVID-19 Vaccine Moderna",CZ064,"Jihomoravský kraj",80+,75,0,75
2021-02-12,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",40-44,2,0,2
2021-02-12,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",45-49,1,0,1
2021-02-12,"COVID-19 Vaccine Moderna",CZ071,"Olomoucký kraj",80+,27,0,27
2021-02-12,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",18-24,2,0,2
2021-02-12,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",25-29,6,0,6
2021-02-12,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",30-34,5,0,5
2021-02-12,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",35-39,5,0,5
2021-02-12,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",40-44,9,0,9
2021-02-12,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",45-49,15,0,15
2021-02-12,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",50-54,4,0,4
2021-02-12,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",55-59,9,0,9
2021-02-12,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",60-64,7,0,7
2021-02-12,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",65-69,8,0,8
2021-02-12,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",70-74,16,0,16
2021-02-12,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",75-79,18,0,18
2021-02-12,"COVID-19 Vaccine Moderna",CZ072,"Zlínský kraj",80+,16,0,16
2021-02-12,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",18-24,1,6,7
2021-02-12,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",25-29,0,8,8
2021-02-12,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",30-34,2,12,14
2021-02-12,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",35-39,6,22,28
2021-02-12,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",40-44,6,38,44
2021-02-12,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",45-49,5,42,47
2021-02-12,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",50-54,9,54,63
2021-02-12,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",55-59,11,51,62
2021-02-12,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",60-64,6,44,50
2021-02-12,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",65-69,2,28,30
2021-02-12,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",70-74,6,30,36
2021-02-12,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",75-79,4,24,28
2021-02-12,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",80+,18,107,125
2021-02-12,VAXZEVRIA,CZ020,"Středočeský kraj",0-17,1,0,1
2021-02-12,VAXZEVRIA,CZ020,"Středočeský kraj",18-24,3,0,3
2021-02-12,VAXZEVRIA,CZ020,"Středočeský kraj",25-29,2,0,2
2021-02-12,VAXZEVRIA,CZ020,"Středočeský kraj",30-34,7,0,7
2021-02-12,VAXZEVRIA,CZ020,"Středočeský kraj",35-39,6,0,6
2021-02-12,VAXZEVRIA,CZ020,"Středočeský kraj",40-44,16,0,16
2021-02-12,VAXZEVRIA,CZ020,"Středočeský kraj",45-49,21,0,21
2021-02-12,VAXZEVRIA,CZ020,"Středočeský kraj",50-54,30,0,30
2021-02-12,VAXZEVRIA,CZ020,"Středočeský kraj",55-59,22,0,22
2021-02-12,VAXZEVRIA,CZ020,"Středočeský kraj",60-64,16,0,16
2021-02-12,VAXZEVRIA,CZ020,"Středočeský kraj",65-69,28,0,28
2021-02-12,VAXZEVRIA,CZ020,"Středočeský kraj",70-74,23,0,23
2021-02-12,VAXZEVRIA,CZ020,"Středočeský kraj",75-79,16,0,16
2021-02-12,VAXZEVRIA,CZ020,"Středočeský kraj",80+,38,0,38
2021-02-12,VAXZEVRIA,CZ052,"Královéhradecký kraj",25-29,10,0,10
2021-02-12,VAXZEVRIA,CZ052,"Královéhradecký kraj",30-34,4,0,4
2021-02-12,VAXZEVRIA,CZ052,"Královéhradecký kraj",35-39,13,0,13
2021-02-12,VAXZEVRIA,CZ052,"Královéhradecký kraj",40-44,16,0,16
2021-02-12,VAXZEVRIA,CZ052,"Královéhradecký kraj",45-49,19,0,19
2021-02-12,VAXZEVRIA,CZ052,"Královéhradecký kraj",50-54,20,0,20
2021-02-12,VAXZEVRIA,CZ052,"Královéhradecký kraj",55-59,18,0,18
2021-02-12,VAXZEVRIA,CZ052,"Královéhradecký kraj",60-64,12,0,12
2021-02-12,VAXZEVRIA,CZ052,"Královéhradecký kraj",65-69,6,0,6
2021-02-12,VAXZEVRIA,CZ063,"Kraj Vysočina",18-24,2,0,2
2021-02-12,VAXZEVRIA,CZ063,"Kraj Vysočina",25-29,6,0,6
2021-02-12,VAXZEVRIA,CZ063,"Kraj Vysočina",30-34,1,0,1
2021-02-12,VAXZEVRIA,CZ063,"Kraj Vysočina",35-39,2,0,2
2021-02-12,VAXZEVRIA,CZ063,"Kraj Vysočina",40-44,5,0,5
2021-02-12,VAXZEVRIA,CZ063,"Kraj Vysočina",45-49,10,0,10
2021-02-12,VAXZEVRIA,CZ063,"Kraj Vysočina",50-54,10,0,10
2021-02-12,VAXZEVRIA,CZ063,"Kraj Vysočina",55-59,10,0,10
2021-02-13,Comirnaty,CZ010,"Hlavní město Praha",18-24,1,5,6
2021-02-13,Comirnaty,CZ010,"Hlavní město Praha",25-29,2,6,8
2021-02-13,Comirnaty,CZ010,"Hlavní město Praha",30-34,2,5,7
2021-02-13,Comirnaty,CZ010,"Hlavní město Praha",35-39,2,10,12
2021-02-13,Comirnaty,CZ010,"Hlavní město Praha",40-44,3,24,27
2021-02-13,Comirnaty,CZ010,"Hlavní město Praha",45-49,6,15,21
2021-02-13,Comirnaty,CZ010,"Hlavní město Praha",50-54,5,12,17
2021-02-13,Comirnaty,CZ010,"Hlavní město Praha",55-59,23,15,38
2021-02-13,Comirnaty,CZ010,"Hlavní město Praha",60-64,21,15,36
2021-02-13,Comirnaty,CZ010,"Hlavní město Praha",65-69,16,23,39
2021-02-13,Comirnaty,CZ010,"Hlavní město Praha",70-74,9,34,43
2021-02-13,Comirnaty,CZ010,"Hlavní město Praha",75-79,14,77,91
2021-02-13,Comirnaty,CZ010,"Hlavní město Praha",80+,146,480,626
2021-02-13,Comirnaty,CZ020,"Středočeský kraj",70-74,4,0,4
2021-02-13,Comirnaty,CZ020,"Středočeský kraj",75-79,2,0,2
2021-02-13,Comirnaty,CZ020,"Středočeský kraj",80+,154,0,154
2021-02-13,Comirnaty,CZ031,"Jihočeský kraj",18-24,0,1,1
2021-02-13,Comirnaty,CZ031,"Jihočeský kraj",25-29,0,2,2
2021-02-13,Comirnaty,CZ031,"Jihočeský kraj",30-34,0,1,1
2021-02-13,Comirnaty,CZ031,"Jihočeský kraj",45-49,0,4,4
2021-02-13,Comirnaty,CZ031,"Jihočeský kraj",50-54,0,3,3
2021-02-13,Comirnaty,CZ031,"Jihočeský kraj",60-64,0,2,2
2021-02-13,Comirnaty,CZ031,"Jihočeský kraj",70-74,0,2,2
2021-02-13,Comirnaty,CZ031,"Jihočeský kraj",75-79,0,2,2
2021-02-13,Comirnaty,CZ031,"Jihočeský kraj",80+,1,253,254
2021-02-13,Comirnaty,CZ032,"Plzeňský kraj",18-24,0,12,12
2021-02-13,Comirnaty,CZ032,"Plzeňský kraj",25-29,0,6,6
2021-02-13,Comirnaty,CZ032,"Plzeňský kraj",30-34,0,8,8
2021-02-13,Comirnaty,CZ032,"Plzeňský kraj",35-39,1,10,11
2021-02-13,Comirnaty,CZ032,"Plzeňský kraj",40-44,0,17,17
2021-02-13,Comirnaty,CZ032,"Plzeňský kraj",45-49,1,23,24
2021-02-13,Comirnaty,CZ032,"Plzeňský kraj",50-54,1,22,23
2021-02-13,Comirnaty,CZ032,"Plzeňský kraj",55-59,0,20,20
2021-02-13,Comirnaty,CZ032,"Plzeňský kraj",60-64,0,18,18
2021-02-13,Comirnaty,CZ032,"Plzeňský kraj",65-69,0,17,17
2021-02-13,Comirnaty,CZ032,"Plzeňský kraj",70-74,0,11,11
2021-02-13,Comirnaty,CZ032,"Plzeňský kraj",75-79,0,3,3
2021-02-13,Comirnaty,CZ032,"Plzeňský kraj",80+,3,246,249
2021-02-13,Comirnaty,CZ041,"Karlovarský kraj",80+,0,37,37
2021-02-13,Comirnaty,CZ042,"Ústecký kraj",18-24,3,12,15
2021-02-13,Comirnaty,CZ042,"Ústecký kraj",25-29,3,19,22
2021-02-13,Comirnaty,CZ042,"Ústecký kraj",30-34,3,21,24
2021-02-13,Comirnaty,CZ042,"Ústecký kraj",35-39,2,23,25
2021-02-13,Comirnaty,CZ042,"Ústecký kraj",40-44,3,35,38
2021-02-13,Comirnaty,CZ042,"Ústecký kraj",45-49,10,43,53
2021-02-13,Comirnaty,CZ042,"Ústecký kraj",50-54,4,48,52
2021-02-13,Comirnaty,CZ042,"Ústecký kraj",55-59,8,59,67
2021-02-13,Comirnaty,CZ042,"Ústecký kraj",60-64,6,40,46
2021-02-13,Comirnaty,CZ042,"Ústecký kraj",65-69,2,35,37
2021-02-13,Comirnaty,CZ042,"Ústecký kraj",70-74,3,35,38
2021-02-13,Comirnaty,CZ042,"Ústecký kraj",75-79,4,33,37
2021-02-13,Comirnaty,CZ042,"Ústecký kraj",80+,9,142,151
2021-02-13,Comirnaty,CZ051,"Liberecký kraj",30-34,0,4,4
2021-02-13,Comirnaty,CZ051,"Liberecký kraj",35-39,0,2,2
2021-02-13,Comirnaty,CZ051,"Liberecký kraj",40-44,0,4,4
2021-02-13,Comirnaty,CZ051,"Liberecký kraj",45-49,1,3,4
2021-02-13,Comirnaty,CZ051,"Liberecký kraj",50-54,0,7,7
2021-02-13,Comirnaty,CZ051,"Liberecký kraj",55-59,0,4,4
2021-02-13,Comirnaty,CZ051,"Liberecký kraj",60-64,0,1,1
2021-02-13,Comirnaty,CZ051,"Liberecký kraj",65-69,0,1,1
2021-02-13,Comirnaty,CZ051,"Liberecký kraj",70-74,0,1,1
2021-02-13,Comirnaty,CZ051,"Liberecký kraj",80+,0,2,2
2021-02-13,Comirnaty,CZ052,"Královéhradecký kraj",18-24,1,0,1
2021-02-13,Comirnaty,CZ052,"Královéhradecký kraj",25-29,3,0,3
2021-02-13,Comirnaty,CZ052,"Královéhradecký kraj",30-34,2,0,2
2021-02-13,Comirnaty,CZ052,"Královéhradecký kraj",35-39,0,2,2
2021-02-13,Comirnaty,CZ052,"Královéhradecký kraj",40-44,2,2,4
2021-02-13,Comirnaty,CZ052,"Královéhradecký kraj",45-49,2,2,4
2021-02-13,Comirnaty,CZ052,"Královéhradecký kraj",50-54,1,2,3
2021-02-13,Comirnaty,CZ052,"Královéhradecký kraj",55-59,1,2,3
2021-02-13,Comirnaty,CZ052,"Královéhradecký kraj",60-64,4,0,4
2021-02-13,Comirnaty,CZ052,"Královéhradecký kraj",65-69,1,0,1
2021-02-13,Comirnaty,CZ052,"Královéhradecký kraj",70-74,4,0,4
2021-02-13,Comirnaty,CZ052,"Královéhradecký kraj",75-79,2,0,2
2021-02-13,Comirnaty,CZ052,"Královéhradecký kraj",80+,115,133,248
2021-02-13,Comirnaty,CZ053,"Pardubický kraj",80+,0,1,1
2021-02-13,Comirnaty,CZ064,"Jihomoravský kraj",25-29,1,0,1
2021-02-13,Comirnaty,CZ064,"Jihomoravský kraj",40-44,3,0,3
2021-02-13,Comirnaty,CZ064,"Jihomoravský kraj",45-49,1,0,1
2021-02-13,Comirnaty,CZ064,"Jihomoravský kraj",50-54,1,0,1
2021-02-13,Comirnaty,CZ064,"Jihomoravský kraj",55-59,2,1,3
2021-02-13,Comirnaty,CZ064,"Jihomoravský kraj",70-74,1,0,1
2021-02-13,Comirnaty,CZ064,"Jihomoravský kraj",75-79,0,5,5
2021-02-13,Comirnaty,CZ064,"Jihomoravský kraj",80+,136,48,184
2021-02-13,Comirnaty,CZ071,"Olomoucký kraj",25-29,1,0,1
2021-02-13,Comirnaty,CZ071,"Olomoucký kraj",35-39,1,0,1
2021-02-13,Comirnaty,CZ071,"Olomoucký kraj",45-49,1,0,1
2021-02-13,Comirnaty,CZ071,"Olomoucký kraj",80+,1,110,111
2021-02-13,Comirnaty,CZ072,"Zlínský kraj",80+,0,60,60
2021-02-13,Comirnaty,CZ080,"Moravskoslezský kraj",18-24,6,0,6
2021-02-13,Comirnaty,CZ080,"Moravskoslezský kraj",25-29,3,0,3
2021-02-13,Comirnaty,CZ080,"Moravskoslezský kraj",30-34,3,1,4
2021-02-13,Comirnaty,CZ080,"Moravskoslezský kraj",35-39,2,1,3
2021-02-13,Comirnaty,CZ080,"Moravskoslezský kraj",40-44,7,7,14
2021-02-13,Comirnaty,CZ080,"Moravskoslezský kraj",45-49,9,4,13
2021-02-13,Comirnaty,CZ080,"Moravskoslezský kraj",50-54,11,2,13
2021-02-13,Comirnaty,CZ080,"Moravskoslezský kraj",55-59,5,6,11
2021-02-13,Comirnaty,CZ080,"Moravskoslezský kraj",60-64,3,3,6
2021-02-13,Comirnaty,CZ080,"Moravskoslezský kraj",65-69,5,4,9
2021-02-13,Comirnaty,CZ080,"Moravskoslezský kraj",70-74,0,4,4
2021-02-13,Comirnaty,CZ080,"Moravskoslezský kraj",75-79,2,2,4
2021-02-13,Comirnaty,CZ080,"Moravskoslezský kraj",80+,101,295,396
2021-02-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",35-39,1,0,1
2021-02-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",40-44,1,0,1
2021-02-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",50-54,4,0,4
2021-02-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",55-59,3,0,3
2021-02-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",60-64,1,0,1
2021-02-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",65-69,1,0,1
2021-02-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",70-74,1,0,1
2021-02-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",75-79,8,0,8
2021-02-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",80+,185,0,185
2021-02-13,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",40-44,4,0,4
2021-02-13,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",45-49,2,0,2
2021-02-13,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",50-54,3,0,3
2021-02-13,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",55-59,1,0,1
2021-02-13,"COVID-19 Vaccine Moderna",CZ053,"Pardubický kraj",60-64,1,0,1
2021-02-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",18-24,0,5,5
2021-02-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",25-29,0,2,2
2021-02-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",30-34,1,3,4
2021-02-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",35-39,0,4,4
2021-02-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",40-44,1,12,13
2021-02-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",45-49,1,10,11
2021-02-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",50-54,2,20,22
2021-02-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",55-59,0,16,16
2021-02-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",60-64,0,11,11
2021-02-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",65-69,1,12,13
2021-02-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",70-74,0,27,27
2021-02-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",75-79,1,30,31
2021-02-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",80+,2,105,107
2021-02-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",18-24,33,0,33
2021-02-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",25-29,13,0,13
2021-02-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",30-34,20,0,20
2021-02-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",35-39,27,0,27
2021-02-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",40-44,40,0,40
2021-02-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",45-49,32,0,32
2021-02-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",50-54,35,0,35
2021-02-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",55-59,25,0,25
2021-02-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",60-64,16,0,16
2021-02-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",65-69,17,0,17
2021-02-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",70-74,11,0,11
2021-02-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",75-79,2,0,2
2021-02-13,VAXZEVRIA,CZ071,"Olomoucký kraj",18-24,1,0,1
2021-02-13,VAXZEVRIA,CZ071,"Olomoucký kraj",25-29,1,0,1
2021-02-13,VAXZEVRIA,CZ071,"Olomoucký kraj",35-39,1,0,1
2021-02-13,VAXZEVRIA,CZ071,"Olomoucký kraj",45-49,2,0,2
2021-02-13,VAXZEVRIA,CZ071,"Olomoucký kraj",50-54,1,0,1
2021-02-13,VAXZEVRIA,CZ071,"Olomoucký kraj",80+,144,0,144
2021-02-14,Comirnaty,CZ010,"Hlavní město Praha",25-29,3,3,6
2021-02-14,Comirnaty,CZ010,"Hlavní město Praha",30-34,2,1,3
2021-02-14,Comirnaty,CZ010,"Hlavní město Praha",35-39,0,1,1
2021-02-14,Comirnaty,CZ010,"Hlavní město Praha",40-44,6,4,10
2021-02-14,Comirnaty,CZ010,"Hlavní město Praha",45-49,3,2,5
2021-02-14,Comirnaty,CZ010,"Hlavní město Praha",50-54,28,0,28
2021-02-14,Comirnaty,CZ010,"Hlavní město Praha",55-59,13,3,16
2021-02-14,Comirnaty,CZ010,"Hlavní město Praha",60-64,12,2,14
2021-02-14,Comirnaty,CZ010,"Hlavní město Praha",65-69,16,6,22
2021-02-14,Comirnaty,CZ010,"Hlavní město Praha",70-74,2,5,7
2021-02-14,Comirnaty,CZ010,"Hlavní město Praha",75-79,3,7,10
2021-02-14,Comirnaty,CZ010,"Hlavní město Praha",80+,157,297,454
2021-02-14,Comirnaty,CZ020,"Středočeský kraj",18-24,1,0,1
2021-02-14,Comirnaty,CZ020,"Středočeský kraj",25-29,4,0,4
2021-02-14,Comirnaty,CZ020,"Středočeský kraj",30-34,1,0,1
2021-02-14,Comirnaty,CZ020,"Středočeský kraj",35-39,6,0,6
2021-02-14,Comirnaty,CZ020,"Středočeský kraj",40-44,10,0,10
2021-02-14,Comirnaty,CZ020,"Středočeský kraj",45-49,12,0,12
2021-02-14,Comirnaty,CZ020,"Středočeský kraj",50-54,13,0,13
2021-02-14,Comirnaty,CZ020,"Středočeský kraj",55-59,26,0,26
2021-02-14,Comirnaty,CZ020,"Středočeský kraj",60-64,11,0,11
2021-02-14,Comirnaty,CZ020,"Středočeský kraj",65-69,4,0,4
2021-02-14,Comirnaty,CZ020,"Středočeský kraj",70-74,8,0,8
2021-02-14,Comirnaty,CZ020,"Středočeský kraj",75-79,5,0,5
2021-02-14,Comirnaty,CZ020,"Středočeský kraj",80+,25,1,26
2021-02-14,Comirnaty,CZ032,"Plzeňský kraj",25-29,0,1,1
2021-02-14,Comirnaty,CZ032,"Plzeňský kraj",30-34,0,3,3
2021-02-14,Comirnaty,CZ032,"Plzeňský kraj",35-39,0,3,3
2021-02-14,Comirnaty,CZ032,"Plzeňský kraj",40-44,0,3,3
2021-02-14,Comirnaty,CZ032,"Plzeňský kraj",45-49,0,5,5
2021-02-14,Comirnaty,CZ032,"Plzeňský kraj",50-54,0,4,4
2021-02-14,Comirnaty,CZ032,"Plzeňský kraj",55-59,0,2,2
2021-02-14,Comirnaty,CZ032,"Plzeňský kraj",60-64,0,6,6
2021-02-14,Comirnaty,CZ032,"Plzeňský kraj",65-69,0,1,1
2021-02-14,Comirnaty,CZ032,"Plzeňský kraj",70-74,3,4,7
2021-02-14,Comirnaty,CZ032,"Plzeňský kraj",75-79,1,2,3
2021-02-14,Comirnaty,CZ032,"Plzeňský kraj",80+,0,218,218
